source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
1,1,S100A9,CD68,2.764599,0.0,6.4240923,1.395436,4.173791210095391,0.37318245,0.9530296,1.4137006035011653e-05,0.00017685838827612827
2,0,HLA-B,CD3D,2.7503948,0.0,7.1766763,0.6585934,1.2036263359794193,0.0814165,0.9554478,0.013458596190013767,0.0002406048136159841
2,4,B2M,CD1C,3.2924123,0.0,4.9932194,1.9874454,1.2985129049379522,0.14352512,0.94705683,0.002387190909018187,0.0003141037866645187
1,2,S100A9,ITGB2,2.6839309,0.0,5.7999387,1.0019041,3.339859003567697,0.1283169,0.95068824,0.002387190909018187,0.00039734072417386165
0,4,B2M,CD1C,3.0431874,0.0,4.557372,1.4898622,0.8773574268408688,0.13099714,0.9447198,0.002387190909018187,0.0004426064015884511
1,4,S100A9,ITGB2,2.6681867,0.0,5.67812,0.987118,2.9036479013744043,0.12562181,0.9501883,0.002387190909018187,0.0004426064015884511
5,3,HMGB1,CXCR4,2.6474867,0.0,6.7800784,1.1505125,1.537281051372113,0.08733324,0.9542221,0.009266048776284572,0.0004903010428961422
1,1,S100A9,ITGB2,2.6453595,0.0,5.5015006,0.96567893,3.156168020140821,0.12171431,0.9494351,0.002387190909018187,0.0005404229452543227
5,4,B2M,CD1C,2.9158196,0.0,4.3346305,1.23557,0.7585995091878126,0.12459465,0.9433966,0.002387190909018187,0.0007053335647503435
3,4,B2M,CD1C,2.8713205,0.0,4.2568097,1.1467263,0.6048283110594039,0.12235777,0.94291097,0.005069399444723333,0.0008273764538619039
1,4,B2M,CD1C,2.8682442,0.0,4.25143,1.1405864,0.58029796708382,0.12220313,0.94287694,0.006277762929766088,0.0008920232812797121
1,5,S100A9,ITGB2,2.604658,0.0,5.18658,0.92745346,2.922666476604703,0.114747055,0.9480013,0.002387190909018187,0.0008920232812797121
4,4,B2M,CD1C,2.8104253,0.0,4.1503158,1.0251496,0.5200796477907703,0.11929671,0.9422252,0.010789433862045148,0.0011004429410261393
1,4,TNFSF13B,HLA-DPB1,2.5609841,0.0,3.9886935,1.3877922,2.3670900408791193,0.15170468,0.9411346,0.0023629014406178167,0.0013305435277239292
4,4,TNFSF13B,HLA-DPB1,2.5182395,0.0,3.6327097,1.3276713,1.7995003394800235,0.13816531,0.938491,0.002387190909018187,0.00149596426645787
2,2,B2M,KLRD1,3.167757,0.0,3.56955,1.0805588,1.267424035247613,0.119442575,0.93798274,0.002387190909018187,0.001762090062440205
2,2,HLA-B,CD3D,2.4714062,0.0,5.2944584,0.44141114,0.6471051255344673,0.060063504,0.94850636,0.08632067548461679,0.0020497651197352376
4,0,HLA-B,CD3D,2.4497526,0.0,5.8974423,0.31782645,0.6378445189334353,0.06690411,0.9510775,0.07111224987312964,0.002689566787311157
0,2,B2M,KLRD1,2.918532,0.0,3.257972,0.5829757,0.8462685571505294,0.109016694,0.93527246,0.002991616370424434,0.002689566787311157
2,2,HLA-C,CD8A,2.4549217,0.0,3.250627,0.8948611,1.34819717394083,0.09966852,0.9352041,0.004796757339700451,0.002804534352168018
5,0,HLA-B,CD3D,2.4474196,0.0,5.887516,0.31518248,0.6634022809483776,0.066791505,0.95103836,0.07403830058962252,0.002804534352168018
1,0,HLA-B,CD3D,2.4380424,0.0,5.8476157,0.30455315,0.7207530759425668,0.066338845,0.95087975,0.08335997638456662,0.0032881462152977137
5,5,LY86,CD180,0.05443593,0.875,0.0029632705,-0.19301414,-0.5911459242988775,0.0017936976,0.30351153,1.0,0.003328402087132566
0,0,HLA-B,CD3D,2.4080977,0.0,5.7202015,0.27061287,0.6608249925847037,0.06489339,0.95036274,0.11960271917210295,0.003414976380511512
1,1,S100A8,CD68,2.3926098,0.0,5.188676,1.3499217,4.010426346694079,0.44533753,0.9480112,3.1542929878278514e-05,0.0036757347268027924
5,0,HMGB1,CXCR4,2.3896422,0.0,5.1679654,0.94312793,1.1666288652732948,0.066567846,0.94791263,0.04872828821093363,0.003809660574905704
3,0,HLA-B,CD3D,2.375309,0.0,5.5806847,0.23344822,0.7165270884809535,0.06331062,0.94977707,0.18235831138217534,0.0039459473206297745
5,2,B2M,KLRD1,2.7911644,0.033,3.0987384,0.32868332,0.7275106394974732,0.1036885,0.93373907,0.17191258600730341,0.00408459451339604
3,2,B2M,KLRD1,2.746665,0.0,3.043106,0.23983964,0.5737394413690645,0.10182696,0.9331764,0.11363845255336522,0.004662742239973319
1,2,B2M,KLRD1,2.743589,0.0,3.0392601,0.23369983,0.5492090973934806,0.10169826,0.933137,0.13199519848990104,0.0048131608874875794
2,2,HLA-A,CD8A,2.3161712,0.0,3.0317385,0.8192936,1.2859836697805975,0.099207826,0.93305963,0.004990345996373005,0.004965927589257198
1,2,S100A8,ITGB2,2.3119416,0.0,4.684553,0.9563898,3.1764941401663846,0.15312707,0.9454341,0.002387190909018187,0.005121041273785566
4,2,B2M,KLRD1,2.68577,0.125,2.9669755,0.118263036,0.4889907781004309,0.099279515,0.9323821,0.5635301262462737,0.005438303109994328
1,4,S100A8,ITGB2,2.2961974,0.0,4.5861616,0.94160366,2.740283037973092,0.14991088,0.94488394,0.002387190909018187,0.005600446817209324
1,1,S100A8,ITGB2,2.2733703,0.0,4.4435077,0.9201646,2.992803156739509,0.14524786,0.9440553,0.002387190909018187,0.005931752328028374
5,2,HMGB1,CXCR4,2.272389,0.0,4.434865,0.8488215,1.0001375037827902,0.057124875,0.9440039,0.053931272702730786,0.006272402067358778
5,5,PSEN1,NOTCH2,0.06446615,0.492,0.004082862,-0.00048511848,-0.11199779590876542,0.017961746,0.3384119,1.0,0.00665434142771748
2,1,HLA-A,APLP2,2.2726705,0.0,2.6973436,0.70270735,1.069990195439765,0.074854694,0.9293162,0.024737319086345317,0.007350269884082577
1,2,LGALS1,PTPRC,2.2523327,0.0,3.7945282,0.7891512,1.7541723553791595,0.06582488,0.9397369,0.05229505107166739,0.0075380509328709985
1,3,TNFSF13B,HLA-DPB1,2.24322,0.0,3.3799343,1.1759356,2.1598621978883896,0.12855133,0.93637604,0.002387190909018187,0.007920569220799735
3,1,RPS19,C5AR1,2.4606652,0.0,2.6358294,0.58048844,0.8964943856089134,0.1497283,0.9285548,0.0031277321034090958,0.008115302790781933
1,5,S100A8,ITGB2,2.2326686,0.0,4.18915,0.8819391,2.75930161320339,0.13693349,0.9424782,0.002387190909018187,0.008115302790781933
1,5,LGALS1,PTPRC,2.226213,0.0,3.6178007,0.7625766,1.397194230165863,0.06275913,0.93837214,0.053931272702730786,0.00831235053133678
2,5,HLA-B,CD3D,2.2234392,0.195,3.6215305,0.24837857,0.11518696258374495,0.041084807,0.93840194,0.6165264264294477,0.008511711629112772
0,1,RPS19,C5AR1,2.4471455,0.0,2.619292,0.55884707,0.9449380037613127,0.1487889,0.9283457,0.003846835537155387,0.008713383274926758
4,5,VIM,CD44,2.22118,0.0,3.4259028,0.5795654,0.45695217605506966,0.048987076,0.93677723,0.22127911678219198,0.008713383274926758
5,4,HMGB1,CXCR4,2.2148242,0.0,4.0749555,0.8025224,0.6709640232247089,0.05248893,0.9417244,0.06019554326721122,0.009123648830172592
4,0,VIM,CD44,2.2105381,0.0,3.3524928,0.5688606,0.7480366989806647,0.04793739,0.9361328,0.07008223971084494,0.009543134609722425
1,4,S100A9,CD68,2.2696276,0.0,2.5943544,0.85330755,2.7560035760528248,0.15070884,0.92802685,0.002387190909018187,0.009543134609722425
4,1,VIM,CD44,2.210307,0.0,3.3508978,0.5686283,0.7262305001059771,0.04791458,0.93611854,0.0709491566693535,0.009756332684725087
5,5,ADAM17,IL6R,0.07443331,0.452,0.0051976065,0.060918767,-0.0666193177611683,0.036919612,0.3659388,1.0,0.009977819194561316
1,3,LGALS1,CD69,2.2061508,0.0,3.4820578,0.7964581,1.8399098707677148,0.09362743,0.937257,0.00651441057653563,0.010189621503570617
4,3,TNFSF13B,HLA-DPB1,2.2004755,0.0,3.0782814,1.1158147,1.5922724964892938,0.11707836,0.93353385,0.002387190909018187,0.01085676973644489
1,0,S100A9,ITGB2,2.2568018,0.0,2.4951172,0.6007551,2.3170795017297716,0.055201568,0.9267134,0.053931272702730786,0.011312992947641983
1,0,LGALS1,CD69,2.182629,0.0,3.3229096,0.77357495,1.8399423125401921,0.08934817,0.9358673,0.008597412156332529,0.011778361193267958
4,2,HLA-B,CD3D,2.170764,0.038,4.3507276,0.100644164,0.08132330848848324,0.049357254,0.9434955,0.6497479868607764,0.012736483734676956
5,2,HLA-B,CD3D,2.168431,0.178,4.343405,0.098000206,0.10688107050342555,0.049274184,0.94345057,0.669662194368065,0.012981708059991642
5,5,A2M,LRP1,0.07551942,0.22,0.005703183,0.43700826,0.046290829461130945,0.17172036,0.3767734,0.6892696617657852,0.013298835515057186
2,5,B2M,KLRD1,3.0000536,0.001,1.6542388,0.73260736,0.5215460983022853,0.055353343,0.9114742,0.1315155492512124,0.013298835515057186
4,1,RPS19,C5AR1,2.2697706,0.003,2.4023273,0.27494594,0.570522849288472,0.13646421,0.92541605,0.11665100935414026,0.013478979614603974
2,1,RPS19,C5AR1,2.2528017,0.0,2.3815706,0.24778554,0.603399060399398,0.13528514,0.925116,0.09432892815881322,0.013731020694468658
1,2,HLA-B,CD3D,2.1590538,0.0,4.3139687,0.08737087,0.1642318654976147,0.048940245,0.9432689,0.7305030046142373,0.01424190682557057
0,2,HLA-B,CD3D,2.1291091,0.001,4.219971,0.05343058,0.10430378213975167,0.04787388,0.9426766,0.9744861420242077,0.01555872962667074
1,1,RPS19,C5AR1,2.1925366,0.0,2.3078544,0.1513266,0.5591042075705799,0.13109769,0.92401963,0.12321770251478119,0.01610126408818796
2,2,HLA-C,CD8B,2.339228,0.0,2.297066,0.6692548,1.0334610938233857,0.07407955,0.92385495,0.026068778900452907,0.016375909163980462
4,2,LGALS1,PTPRC,2.1205428,0.0,3.4988875,0.7043004,0.893690948057558,0.060696308,0.9373986,0.053931272702730786,0.016375909163980462
4,5,ADAM10,NOTCH2,0.080413006,0.397,0.005866386,0.0020538103,-0.13496812470939143,0.017622625,0.38009167,1.0,0.01661739182375207
1,0,LGALS1,PTPRC,2.119886,0.0,2.898386,0.65439874,1.5296502671856393,0.050279215,0.9316411,0.053931272702730786,0.016652804608869066
2,4,HLA-A,APLP2,2.217458,0.0,2.2729192,0.62222815,0.6945241663379514,0.06307639,0.9234824,0.053931272702730786,0.017496977796514365
4,2,VIM,CD44,2.1026402,0.0,2.608196,0.46032488,0.680448957805527,0.037294667,0.92820436,0.16059244755576718,0.01778285651140823
5,5,VIM,CD44,2.1025572,0.013,3.1902509,0.4846232,0.21855787320538744,0.045617487,0.93463373,0.3021031193092731,0.018070976480901557
4,4,HLA-DRA,CD4,2.6066618,0.0,2.2633882,1.0903937,1.4762088373187618,0.12844427,0.9233338,0.002387190909018187,0.018070976480901557
5,1,RPS19,C5AR1,2.148841,0.469,2.254406,0.081388,0.439354340817927,0.12806155,0.923193,1.0,0.018361335882098675
1,4,LGALS1,PTPRC,2.0972133,0.0,2.7449806,0.63133174,1.489757990022155,0.047618046,0.929889,0.053931272702730786,0.018653932892103924
3,2,HLA-B,CD3D,2.0963204,0.045,4.1170454,0.016265944,0.16000587803600141,0.04670623,0.94200575,1.0,0.018948768668085016
4,5,LGALS1,PTPRC,2.094423,0.0,3.3359294,0.6777258,0.5367128228442616,0.057869416,0.93598455,0.10346487498650389,0.019545134371028245
5,5,ICAM1,IL2RA,0.082969114,0.171,0.006822373,0.2753545,0.06857543664227908,0.13802278,0.39803126,0.5440337161595673,0.019933490075190574
5,0,VIM,CD44,2.0919151,0.001,3.1218905,0.4739184,0.5096423961309825,0.04464,0.93396896,0.31598070964897373,0.02015042134280005
5,1,VIM,CD44,2.0916839,0.001,3.1204052,0.47368613,0.4878361972562949,0.04461876,0.9339543,0.31774842958855104,0.020456405747257527
2,2,HLA-B,CD8A,2.0810359,0.0,2.6607964,0.7344036,1.1716812175692621,0.09597315,0.9288668,0.006047622089115279,0.021702576803106305
2,5,HLA-C,CD8A,2.3253908,0.001,2.1830175,0.7006284,0.7663479721917223,0.066934206,0.92204434,0.046384223202908005,0.0220196672435285
5,5,HMGB1,CXCR4,2.0779934,0.012,3.219451,0.69246954,0.34307891441321525,0.0414693,0.9349115,0.40847852147211416,0.0220196672435285
1,3,S100A8,CD69,2.0769691,0.0,3.216132,0.83955985,2.96641586648252,0.20405677,0.93488014,0.002387190909018187,0.0223389766443708
4,3,LGALS1,CD69,2.0743608,0.0,3.2107625,0.71160734,0.9794284634461131,0.086332686,0.93482924,0.009776281462011453,0.022660496752228126
2,1,HLA-C,LILRB2,2.322524,0.0,2.1593904,0.8434603,1.178980877941902,0.10043681,0.9216523,0.004608856428920182,0.0229842289482993
5,5,IL23A,IL12RB2,0.09094165,0.222,0.006937716,0.3206959,-0.023427195127634026,0.22911988,0.40004152,0.44210571773399904,0.02324712909386909
2,5,B2M,CD1C,2.8824277,0.0,0.31085202,0.56905335,0.3898828090365287,0.008935132,0.8169592,0.31945849408031096,0.02324712909386909
1,3,LGALS1,PTPRC,2.0673041,0.0,2.5426147,0.60090226,1.4773369338957427,0.044107538,0.9273512,0.053931272702730786,0.023310171409688656
2,2,HLA-A,CD8B,2.2004776,0.0,2.1423879,0.59368736,0.9712475896631532,0.07373714,0.92136645,0.026754311805575044,0.023638322313500548
1,2,LGALS1,CD69,2.0652192,0.0,2.5285068,0.6593568,1.5022879427505245,0.06798784,0.92716354,0.04312691854690994,0.023638322313500548
3,4,HLA-DRA,CD4,2.47445,0.0,2.1369996,1.0168908,1.6260796847572305,0.1212719,0.9212752,0.002387190909018187,0.023968683174471338
5,2,HLA-A,CD8A,2.062115,0.002,2.6309474,0.52918535,0.8200178149285469,0.0860927,0.9284932,0.05607520311902177,0.023968683174471338
0,2,HLA-C,CD8A,2.062085,0.0,2.6309001,0.38974288,0.6410087375722471,0.08066688,0.9284926,0.028745822394445807,0.024301245516633277
1,0,S100A8,CD69,2.0534475,0.0,3.0691378,0.8166767,2.9664483082549977,0.19473031,0.9334415,0.002387190909018187,0.024972977299213092
1,1,LGALS1,PTPRC,2.051587,0.0,2.4362721,0.58491194,1.3224585022459108,0.04226278,0.9258988,0.06098345472159801,0.025312143093839654
4,0,LGALS1,CD69,2.0508392,0.0,3.0640137,0.68872416,0.9794609052185906,0.08238684,0.9333896,0.012809131973058503,0.025653509841905005
5,4,ADAM17,ITGA5,0.09044536,0.096,0.006988422,0.2515332,0.08863831914314682,0.1419627,0.40091568,0.33411189896422505,0.02655831083510589
5,2,HLA-C,CD8A,2.0445757,0.014,2.603278,0.36722788,0.7250900161793918,0.07981994,0.9281415,0.11438232028485863,0.0266907666083456
4,4,VIM,CD44,2.0363903,0.0,2.1511927,0.3936829,0.29261464468054865,0.030759966,0.92151487,0.5244191727907491,0.027040901721211805
2,5,HLA-A,CD8A,2.1866403,0.001,2.036019,0.6250609,0.7041344680314898,0.06662482,0.9195018,0.047865861926790945,0.027747738876383904
5,1,HLA-A,APLP2,2.0186143,0.006,2.3407588,0.41259912,0.6040243405877143,0.06495902,0.92451507,0.07567087154564908,0.0281044337141539
2,1,HLA-A,LILRB2,2.1837735,0.0,2.013983,0.76789284,1.1167673737816695,0.09997256,0.91909814,0.004720920771764288,0.02882437033228296
2,5,HLA-C,CD8B,2.3046842,0.002,2.0123513,0.6233021,0.6465334667433487,0.064897604,0.919068,0.057024739951832375,0.02918761213543569
0,2,HLA-A,CD8A,2.0131419,0.0,2.553689,0.4732636,0.7887627679625671,0.08356457,0.92749745,0.012106896788501484,0.02918761213543569
5,5,IL23A,LILRB2,0.09168411,0.554,0.0071269656,-0.031807013,-0.2850672562759943,0.018086912,0.40327546,1.0,0.02986703621035396
4,4,HLA-DPB1,CD4,2.3210332,0.0,1.9903401,1.1855199,1.6346496389689524,0.13751157,0.918658,0.002387190909018187,0.03029038403209871
2,2,HLA-B,KLRD1,1.9991908,0.0,2.1086223,0.84730786,1.225432314557776,0.12619306,0.92078906,0.002387190909018187,0.030662321063719113
4,0,LGALS1,PTPRC,1.9880961,0.0,2.6725657,0.56954795,0.6691688598640377,0.046361838,0.9290125,0.069222012340806,0.032171756420051274
4,1,HLA-DRA,CD4,2.5718217,0.0,1.9334279,1.0264516,1.6186815856952599,0.10971948,0.9175675,0.002387190909018187,0.032554526052186256
5,2,VIM,CD44,1.9840173,0.007,2.4287903,0.36538273,0.44205465495584484,0.034729343,0.92579323,0.6189708593689616,0.03293945673136485
5,5,ADAM10,NOTCH2,0.0929381,0.376,0.0072672144,0.035766322,-0.13239053328691963,0.021830713,0.40562245,1.0,0.03317330613106628
0,1,HLA-A,APLP2,1.9696412,0.0,2.272022,0.35667732,0.5727692936217345,0.063051485,0.9234685,0.0657926285606843,0.03332655054335035
4,4,LGALS1,PTPRC,1.9654233,0.0,2.5311127,0.54648095,0.6292765827005534,0.04390801,0.9271983,0.08331668076785403,0.03410720472634608
4,4,HLA-DPA1,CD4,2.2120056,0.0,1.8861146,1.1650709,1.531312522562282,0.13964152,0.9166256,0.002387190909018187,0.034500761408098615
5,4,HLA-A,APLP2,1.9634018,0.039,1.9724427,0.3321199,0.22855831148590078,0.054737788,0.9183199,0.1838037686672931,0.03489647002237977
2,2,HLA-B,CD8B,1.9653423,0.0,1.8802603,0.5087973,0.8569451374518178,0.07133293,0.91650677,0.033060258383648455,0.03489647002237977
2,5,HLA-A,CD8B,2.1659336,0.001,1.876845,0.5477346,0.5843199625831161,0.06459764,0.9164372,0.05776092932921907,0.035694335756945285
3,2,HLA-C,CD8A,1.9502742,0.0,2.454511,0.24597308,0.5648857591532437,0.075258546,0.92615426,0.15798796175421903,0.03609648923143834
5,4,LY86,CD180,0.098652765,0.8,0.007777239,-0.047453508,-0.4484261384969591,0.0047076414,0.4138244,1.0,0.03647712150869588
1,2,HLA-C,CD8A,1.9468322,0.0,2.4490807,0.24154694,0.5364394467268325,0.07509206,0.9260785,0.16600269213494773,0.037315810209010744
5,2,HLA-A,CD8B,1.9464211,0.034,1.8591673,0.30357912,0.5052817348111025,0.0639892,0.9160741,0.17581016590699247,0.03772653130991377
4,4,HLA-DRB1,CD4,2.16636,0.0,1.8424793,1.1391076,1.5214484240296113,0.1370608,0.91572684,0.002387190909018187,0.03813939809622966
0,2,HLA-C,CD8B,1.9463913,0.0,1.859134,0.16413663,0.3262726574548027,0.059956405,0.91607344,0.3793506606664291,0.03813939809622966
1,2,S100A8,CD69,1.9360375,0.0,2.335404,0.7024585,2.62879393846533,0.14817645,0.92443514,0.002387190909018187,0.03855439211595265
4,3,LGALS1,PTPRC,1.9355143,0.0,2.3445134,0.5160515,0.6168555265741412,0.040671013,0.924571,0.10398080408058133,0.038971519839210954
4,2,LGALS1,CD69,1.9334292,0.0,2.3315048,0.574506,0.6418065354289229,0.06269074,0.9243767,0.06716254887318293,0.03939077944310891
4,3,VIM,CD44,1.9905949,0.0,1.8352892,0.34761706,0.3519997879301364,0.02624285,0.91557586,0.45237632784271575,0.03939077944310891
4,5,PTDSS1,SCARB1,0.100228935,0.25,0.008082634,0.23105493,-0.025185430437817652,0.03833261,0.41850355,0.7811409125414257,0.03977848533160702
3,1,HLA-DRA,CD4,2.43961,0.0,1.8254647,0.95294875,1.7685524331337286,0.10359271,0.9153682,0.003297142523697513,0.040235687001241166
2,5,HLA-B,CD8A,1.951505,0.003,1.7869061,0.5401709,0.5898320158201544,0.06445251,0.91453755,0.06389636114789311,0.04108910020718416
5,2,HLA-C,CD8B,1.9288819,0.196,1.8396146,0.14162162,0.4103539360619475,0.059326913,0.9156668,0.6196313692451828,0.04195100447777261
2,1,HLA-B,LILRB2,1.9486383,0.0,1.7675662,0.6830028,1.002464921570334,0.09671295,0.9141114,0.005868113383463972,0.04195100447777261
4,5,HLA-B,CD3D,1.922797,0.663,2.975997,-0.09238839,-0.4505948544622391,0.033761486,0.9324778,1.0,0.04238513620506975
5,5,HLA-B,CD3D,1.920464,0.685,2.970988,-0.09503235,-0.4250370924472968,0.033704665,0.9324247,1.0,0.042821394036750685
5,5,HLA-A,CD8A,1.9325839,0.118,1.7668604,0.33495268,0.23816861317943916,0.057817116,0.91409564,0.40580361729852626,0.042821394036750685
5,5,MDK,NOTCH2,0.10244308,0.124,0.008330267,0.9597845,0.11185663731927076,0.09115699,0.42218,0.42130755717556745,0.043077392280518774
0,5,B2M,KLRD1,2.7508287,0.092,1.509844,0.23502435,0.1003906202052019,0.050521675,0.9077195,0.32491060210769446,0.043077392280518774
4,1,LGALS1,PTPRC,1.9197973,0.0,2.2464564,0.50006115,0.4619770949243093,0.038969986,0.9230676,0.2151958455838253,0.04325975857868604
0,5,HLA-C,CD8A,1.932554,0.142,1.7668287,0.1955102,0.059159535823139375,0.054173306,0.914095,0.47112575852907945,0.04325975857868604
5,4,VIM,CD44,1.9177672,0.026,2.0032222,0.2987407,0.054220341830866436,0.028644131,0.9188987,0.9847898975117791,0.04370023677226774
0,4,HLA-A,APLP2,1.9144288,0.001,1.9145216,0.27619812,0.19730326451992097,0.0531304,0.9171951,0.1538340274237202,0.0445875268227876
5,5,HLA-C,CD8A,1.9150447,0.278,1.7482784,0.17299518,0.14324081443028414,0.053604532,0.91367966,0.8499197468524887,0.04593426871352362
5,5,IL23A,LILRA1,0.10128713,0.243,0.0095747225,0.091045186,-0.0948507671621594,0.048573554,0.43924785,0.8589088953608812,0.046373851571443345
5,1,HLA-A,LILRB2,1.9297173,0.01,1.7477374,0.4777846,0.6508015189296189,0.08675634,0.91366744,0.09533388466149491,0.04638739053617466
1,5,HLA-B,CD3D,1.9110868,0.71,2.950853,-0.105661675,-0.36768629745310766,0.033476245,0.93221015,1.0,0.04638739053617466
1,4,S100A8,CD68,1.8976383,0.0,2.0954344,0.8077932,2.5926387126515125,0.1798485,0.92055994,0.002387190909018187,0.04684261325020245
0,1,HLA-C,LILRB2,1.9296874,0.0,1.747706,0.3383421,0.4717924415733191,0.08128869,0.9136667,0.055813423794650256,0.04684261325020245
0,2,HLA-A,CD8B,1.8974483,0.0,1.8045725,0.24765733,0.4740266878451227,0.062110145,0.9149213,0.15538203060896938,0.04729994426382057
4,2,HLA-C,CD8A,1.8910143,0.099,2.3610244,0.16977462,0.39529988370659286,0.07239213,0.9248153,0.36244358099524204,0.048220877827098226
1,5,VIM,CD44,1.8897799,0.012,2.7675564,0.31432253,0.26578057151983536,0.039573364,0.9301556,0.4705431635301115,0.04868448591982097
1,0,S100A8,ITGB2,1.8848125,0.0,2.0152814,0.55524075,2.1537146383284593,0.06587483,0.9191221,0.052066564024552765,0.04961797561295606
4,5,ADAM10,IL6R,0.09892546,0.406,0.00975049,0.02625068,-0.11988146734123468,0.023741217,0.44148937,1.0,0.04966785581744661
5,1,HLA-C,LILRB2,1.912178,0.114,1.7293566,0.3158271,0.5558737201804639,0.080435224,0.91324955,0.39349047591845854,0.05008785356757707
0,5,HLA-B,CD3D,1.8811421,0.759,2.8865569,-0.13960198,-0.4276143808109707,0.032746825,0.93151075,1.0,0.051033866578447745
0,5,HLA-A,CD8A,1.883611,0.074,1.7149762,0.2790309,0.20691356621345935,0.056119304,0.9129182,0.28043193920733084,0.051033866578447745
1,0,VIM,CD44,1.879138,0.0,2.7082534,0.30361772,0.5568650944454304,0.03872539,0.92944866,0.4960132344372254,0.05198821989049017
1,1,VIM,CD44,1.8789067,0.0,2.7069647,0.30338544,0.5350588955707428,0.038706966,0.92943305,0.4984917467134769,0.05246851119887931
5,4,ICAM1,ITGAX_ITGB2,0.10250077,0.088,0.009757078,0.2863836,0.12196169641958443,0.114533894,0.44157264,0.3191980274158329,0.05295941422219886
4,1,HLA-DPB1,CD4,2.2861931,0.0,1.7001854,1.121578,1.7771223873454505,0.11746493,0.9125733,0.002387190909018187,0.053435323573741186
5,3,VIM,CD44,1.8719718,0.029,1.7090483,0.25267488,0.1136054850804542,0.02443773,0.91278046,1.0,0.053435323573741186
0,1,HLA-A,LILRB2,1.8807443,0.0,1.6964147,0.4218628,0.6195464719636391,0.08420872,0.9124847,0.01893480117920751,0.053921840994422626
5,5,SEMA4A,LILRB2,0.12089853,0.404,0.010394356,0.120704144,-0.1568973791751589,0.012000721,0.44938716,1.0,0.05624851941110329
3,4,HLA-DPB1,CD4,2.0032692,0.0,1.6865722,0.9736634,1.4274217959782227,0.1165244,0.91225207,0.002387190909018187,0.05638546751450846
5,3,ADAM17,RHBDF2,0.122290306,0.077,0.010550015,0.2266636,0.22142137219556282,0.11029943,0.45122686,0.2860522929400905,0.0595351805754975
3,5,HLA-B,CD3D,1.8483534,0.801,2.816153,-0.1767666,-0.37191228491472095,0.031948123,0.9307189,1.0,0.06043444125989607
2,4,HLA-C,LILRB2,2.2608974,0.0,1.6514565,0.7207233,0.7241369695881907,0.07681196,0.9114063,0.020702740326142957,0.06094979698791833
2,5,HLA-B,CD8B,1.9307983,0.006,1.6472075,0.4628446,0.47001751037178074,0.06249142,0.9113022,0.07567087154564908,0.0619866452342578
5,5,PPBP,CXCR1,0.107924685,0.101,0.010572041,0.6953067,-0.6571953201456764,0.15761963,0.4514851,0.28563264064592436,0.06281939448535313
2,1,HLA-C,LILRA3,2.2601361,0.0,1.6451814,0.833168,1.1378550565944385,0.19871639,0.91125244,0.002387190909018187,0.06303167427889793
3,2,HLA-C,CD8B,1.8345804,0.325,1.7344879,0.020366818,0.2501496790357993,0.055936616,0.91336685,1.0,0.06303167427889793
5,3,MIF,CD74_CXCR4,1.8318584,0.0,3.2421517,0.7108452,0.9914043025651705,0.07512787,0.935125,0.02421927798599553,0.06355724284099111
1,2,HLA-C,CD8B,1.8311384,0.324,1.7306508,0.015940681,0.22170336660938816,0.055812873,0.9132792,1.0,0.06461448941192736
2,3,HMGB1,CXCR4,1.8290071,0.0,3.2297833,0.39702874,0.6842475904913974,0.041602384,0.93500894,0.28470525220405873,0.0651461637749791
5,5,HLA-A,CD8B,1.9118774,0.16,1.6287289,0.2576264,0.11835410773106547,0.056057923,0.9108452,0.512304230864404,0.0651461637749791
0,5,HLA-C,CD8B,1.9118474,0.238,1.6286997,0.118183926,-0.06065496962523431,0.05252498,0.91084445,0.7556255030576611,0.06567986975922571
5,2,ALCAM,CD6,0.12473329,0.056,0.010823242,0.22112356,0.06727077353569696,0.06952709,0.4543945,0.3414103417220837,0.06610115792296317
3,5,HLA-C,CD8A,1.8207432,0.4,1.6483712,0.05174038,-0.01696344259586402,0.050541244,0.91133076,1.0,0.06621560554177154
3,2,HLA-A,CD8A,1.8206606,0.0,2.2500365,0.25346693,0.5885298037652289,0.07362813,0.92312413,0.1438075408900229,0.06675336929972092
5,5,HLA-C,CD8B,1.8943381,0.348,1.6115997,0.09566891,0.02342630898191045,0.051973514,0.910415,1.0,0.06675336929972092
4,1,HLA-DPA1,CD4,2.1771655,0.0,1.611154,1.1011288,1.67378527093878,0.11928438,0.9104037,0.002387190909018187,0.0672931592101782
3,1,HLA-C,LILRB2,1.8178766,0.012,1.6305307,0.1945723,0.3956694631543157,0.07583867,0.9108901,0.27732029456426704,0.06783498438219449
1,5,HLA-C,CD8A,1.8173012,0.403,1.6447246,0.04731424,-0.04540975502227518,0.050429437,0.91124123,1.0,0.0683788211696934
5,5,CD70,TNFRSF13B,0.10624364,0.049,0.011110879,0.510723,0.16485790502880515,0.25416964,0.45764768,0.21254570990663446,0.0693804800611833
0,5,HLA-A,CD8B,1.8629043,0.119,1.580901,0.20170462,0.08709906076508567,0.054411773,0.9096276,0.4080730482864395,0.07002244834331271
2,0,HLA-C,CD8B,2.251576,0.0,1.5746282,0.5526557,0.8330236400608145,0.050781194,0.90946406,0.07999036045365944,0.0705743569285745
